House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder,Golden Grains
6e33c78f,10/15/1601 7:35 AM,6/11/1608 12:48 PM,1.0,,5.6690510000000005,13.184773000000002,16.704772,84.896514,2.0,3.0,3.0,4.0,2,1.0,154,1,3.0,2.0,15.691332000000001,6,1413351
6e33c845,4/4/1606 3:11 PM,9/27/1609 1:36 AM,2.0,29.604429999999997,78.65573,78.094139,143.388833,8.926644,2.0,,,4.0,1,1.0,81,3,,2.0,89.164188,6,1174404
6e33c8ac,4/24/1602 6:41 PM,3/14/1611 3:20 AM,,17.671377,113.140386,,100.906789,44.971961,1.0,,3.0,3.0,1,2.0,47,2,2.0,1.0,124.045926,6,992644
6e33c90a,5/8/1602 8:24 AM,1/17/1610 4:52 AM,2.0,50.278498,24.348542000000002,48.260339,183.314989,43.011583,2.0,2.0,4.0,3.0,1,2.0,136,2,2.0,1.0,34.815923,6,1367738
6e33ca79,7/27/1602 3:37 PM,12/5/1611 1:36 AM,2.0,,45.643607,95.25433100000001,,60.852816000000004,2.0,2.0,4.0,2.0,1,2.0,114,3,,,56.268345999999994,6,1187294
6e33cae4,1/12/1603 7:53 PM,3/6/1609 5:34 AM,2.0,28.440897999999997,50.429973,29.356923,186.046525,20.546998000000002,2.0,3.0,3.0,3.0,1,2.0,110,3,2.0,1.0,61.154309999999995,6,1356438
6e33cb2a,9/6/1602 7:39 PM,3/2/1607 11:17 AM,2.0,29.317634,110.499691,,13.452097,20.495345999999998,2.0,3.0,3.0,4.0,1,2.0,50,3,2.0,1.0,121.083382,6,1164781
6e33cb2f,11/21/1600 11:38 AM,6/26/1611 1:27 PM,2.0,77.516728,39.995381,62.351314,217.40210499999998,52.767869999999995,2.0,4.0,3.0,2.0,1,1.0,120,2,2.0,2.0,50.599880999999996,6,1206902
6e33cc63,8/23/1604 12:18 PM,6/6/1610 8:15 PM,2.0,22.260625,81.654647,83.322523,25.257424,18.336596,,3.0,3.0,4.0,1,2.0,78,2,4.0,1.0,91.739233,6,1179919
6e33cca1,5/25/1604 6:21 PM,7/3/1612 9:18 PM,1.0,88.07457,44.468475,58.64884,20.986734,11.396085000000001,,2.0,2.0,2.0,2,2.0,116,1,2.0,1.0,55.388619999999996,6,1243165
6e33cd35,7/6/1606 5:16 AM,10/14/1612 8:26 AM,2.0,1.696257,81.91049,67.337743,23.379942,33.207138,2.0,4.0,4.0,4.0,1,1.0,78,2,5.0,,92.904718,6,1233571
6e33cd3f,7/28/1601 6:50 PM,8/14/1607 6:36 PM,1.0,32.025353,36.849486,135.930556,6.927425,50.774274,2.0,4.0,2.0,2.0,2,2.0,123,1,4.0,1.0,47.133568,6,1248180
6e33cd7b,4/26/1604 4:34 PM,6/7/1610 2:53 PM,2.0,,33.523581,90.987018,8.307825,17.534753,2.0,2.0,2.0,3.0,1,2.0,126,2,4.0,1.0,44.067702000000004,6,1302660
6e33cde9,12/18/1600 4:49 PM,5/8/1611 11:53 AM,2.0,92.48002,18.39676,36.784937,119.45914199999999,66.58161899999999,,,4.0,3.0,1,2.0,142,3,2.0,,29.108588,6,1310963
6e33ce69,5/15/1604 6:37 PM,10/8/1607 7:26 PM,2.0,11.406222999999999,21.960160000000002,64.921231,219.576331,32.248678000000005,2.0,2.0,2.0,3.0,1,2.0,138,2,2.0,1.0,32.426608,6,1378786
6e33ce8b,2/26/1601 7:30 PM,7/17/1608 3:37 PM,2.0,46.215658000000005,29.112261,34.644982,145.729233,87.999337,2.0,4.0,4.0,2.0,1,,131,2,2.0,1.0,39.747077000000004,6,1380540
6e33ceb7,10/28/1601 11:37 AM,12/20/1607 12:25 AM,,18.331574,86.869869,123.36877199999999,11.642911999999999,41.643987,2.0,4.0,3.0,,1,2.0,73,2,3.0,1.0,97.172352,6,1086305
6e33cebc,7/23/1601 7:52 PM,7/3/1610 12:55 AM,2.0,37.861773,36.649263,46.299412,89.03277299999999,11.107988,2.0,3.0,2.0,4.0,1,,123,2,3.0,1.0,47.199404,6,1285111
6e33cef0,7/14/1602 4:42 PM,9/2/1612 8:32 PM,2.0,66.121672,102.653346,77.66149399999999,81.173497,4.334221,2.0,4.0,4.0,4.0,1,2.0,57,2,3.0,1.0,112.88748600000001,6,1035170
6e33cf07,8/21/1603 1:25 AM,9/25/1609 10:32 PM,2.0,13.672226,111.791017,49.564206,105.76059099999999,45.50866,2.0,,2.0,3.0,1,2.0,48,2,2.0,1.0,122.356975,6,1002572
6e33cf30,4/21/1601 2:21 AM,7/9/1611 3:40 PM,2.0,5.556814,44.593968,75.711478,42.167606,2.0984599999999998,1.0,4.0,4.0,3.0,1,2.0,115,3,2.0,1.0,55.082105000000006,6,1419231
6e33cf4a,7/1/1606 2:30 AM,5/21/1608 1:42 PM,2.0,76.97371700000001,20.508326999999998,,147.109241,75.955097,2.0,4.0,3.0,3.0,1,2.0,139,3,2.0,1.0,30.530247999999997,6,1466498
6e33cf85,8/18/1604 3:16 PM,1/11/1612 2:27 AM,1.0,92.092861,66.31581800000001,,204.734242,38.244433,1.0,2.0,,2.0,2,2.0,94,1,2.0,1.0,76.425854,6,1079380
6e33cfdd,10/24/1600 5:46 AM,4/20/1608 7:57 PM,2.0,24.982941,35.056489,85.873758,66.258442,78.494699,2.0,2.0,3.0,3.0,1,2.0,125,2,,1.0,45.633133,6,1277001
6e33cfe5,2/1/1606 2:51 PM,3/15/1608 8:41 AM,2.0,75.595337,68.19229,91.653061,81.240578,13.584422,2.0,3.0,4.0,3.0,1,2.0,92,2,2.0,1.0,79.07905,6,1279137
6e33cff9,10/2/1606 3:10 PM,11/14/1612 3:21 PM,1.0,,13.572429000000001,,148.082347,58.865549,2.0,2.0,2.0,,2,2.0,146,1,3.0,1.0,24.55678,6,1289203
6e33cffe,12/11/1603 8:12 PM,7/17/1610 11:54 AM,2.0,25.339922,59.696311,102.38010200000001,23.2196,53.852718,2.0,,3.0,2.0,1,2.0,100,2,3.0,1.0,70.208213,6,1145425
6e33d001,2/17/1603 5:32 PM,4/15/1607 3:40 PM,2.0,0.952657,14.783798999999998,59.701367000000005,185.58168999999998,29.026353000000004,2.0,2.0,4.0,3.0,1,2.0,145,3,2.0,,25.47989,6,1456688
6e33d007,2/13/1605 10:48 AM,3/2/1609 10:18 PM,2.0,67.032209,24.917873,,36.376913,89.457567,2.0,2.0,4.0,4.0,1,2.0,135,3,2.0,,35.558602,6,1375739
6e32cf35,8/3/1602 8:19 AM,5/24/1607 4:46 PM,2.0,,14.771254,47.208782,143.697581,57.99838100000001,2.0,,4.0,4.0,1,2.0,145,2,2.0,1.0,25.249336,7,1437162
6e32cf57,9/7/1605 12:12 PM,1/28/1610 2:53 PM,2.0,24.658268,15.220463,81.003364,234.799022,20.10387,2.0,4.0,4.0,3.0,1,1.0,145,3,2.0,2.0,25.854943,7,1485374
6e32cf5b,9/13/1603 1:47 PM,8/12/1610 7:29 PM,1.0,1.1229040000000001,12.733926,18.667091,50.964912,4.094995,,2.0,,3.0,2,2.0,147,1,2.0,,23.563624,7,1419395
6e32cfc0,12/2/1603 3:31 AM,5/19/1610 6:12 PM,2.0,3.532019,49.64613,33.39117,74.198027,18.551798,2.0,,4.0,3.0,1,2.0,110,3,2.0,1.0,60.196272,7,1399373
6e32cfc5,2/1/1600 11:14 AM,7/27/1611 7:35 PM,2.0,20.203495999999998,99.86107,59.873768999999996,190.421617,1.672798,1.0,2.0,3.0,4.0,1,2.0,60,2,2.0,1.0,110.478163,7,1008656
6e32cfee,10/24/1605 7:37 PM,3/5/1611 12:59 AM,2.0,20.487807999999998,,29.498542999999998,98.52981700000001,51.114954,2.0,3.0,2.0,3.0,1,2.0,74,2,5.0,1.0,,7,1350144
6e32d030,11/18/1606 4:50 AM,2/19/1607 12:29 AM,1.0,44.74755,112.54050500000001,33.670629999999996,90.308479,3.353507,2.0,4.0,2.0,2.0,2,,47,1,5.0,1.0,122.855294,7,1170811
6e32d081,8/13/1604 8:26 AM,9/25/1607 9:13 PM,2.0,35.76766,75.617038,6.54546,11.762571000000001,8.325646,2.0,,2.0,,1,1.0,84,3,3.0,,85.737595,7,1168961
6e32d088,1/22/1603 1:17 PM,10/9/1611 11:12 PM,2.0,3.9194190000000004,10.127855,1.9440990000000002,95.8239,0.297842,2.0,3.0,4.0,3.0,1,2.0,150,3,2.0,1.0,21.102148,7,1606279
6e32d0e1,5/25/1605 4:39 PM,10/3/1609 11:35 PM,2.0,75.182362,80.598167,43.631966,82.331429,20.256664999999998,2.0,2.0,2.0,4.0,1,2.0,79,2,2.0,1.0,91.370785,7,1145873
6e32d101,5/14/1606 4:16 AM,10/5/1612 9:53 PM,2.0,81.893052,7.778528999999999,10.544569000000001,3.492928,24.076,2.0,4.0,3.0,2.0,1,2.0,152,2,3.0,1.0,18.529869,7,1496291
6e32d11c,7/14/1601 6:15 AM,7/23/1611 11:38 AM,2.0,5.594051,68.863036,92.389066,218.603621,47.287553,,4.0,2.0,4.0,1,2.0,91,2,5.0,1.0,78.942088,7,1143100
6e32d149,2/24/1602 12:29 PM,10/4/1607 7:45 PM,2.0,5.074924,111.00483899999999,60.29355699999999,150.27444,45.820457,2.0,,3.0,2.0,1,2.0,49,2,2.0,1.0,121.27008300000001,7,1006564
6e32d1a0,3/12/1601 3:35 AM,2/6/1612 10:56 PM,2.0,29.549156,35.580639,48.187651,73.680468,69.740814,2.0,3.0,3.0,2.0,1,2.0,124,2,3.0,1.0,45.931375,7,1225365
6e32d1b3,2/27/1600 6:56 PM,1/20/1610 10:49 PM,1.0,134.790575,38.687027,84.092876,47.104734,59.806036,2.0,4.0,2.0,4.0,2,2.0,121,1,,1.0,48.827613,7,1176937
6e32d262,2/8/1600 8:44 PM,5/20/1609 6:33 PM,2.0,63.286578000000006,79.597544,28.506828999999996,33.590181,52.613542,2.0,4.0,3.0,2.0,1,1.0,80,3,2.0,2.0,90.34839000000001,7,1177442
6e32d306,10/9/1602 1:31 AM,4/15/1612 4:28 AM,2.0,68.28038199999999,91.01726,126.19127900000001,277.97015,9.596803999999999,2.0,2.0,3.0,4.0,1,2.0,69,2,4.0,1.0,101.967563,7,907245
6e32d35a,11/23/1604 1:58 PM,5/16/1609 1:31 PM,2.0,56.327698,4.498642,112.967905,167.450747,34.305844,2.0,3.0,4.0,2.0,1,1.0,156,3,3.0,2.0,15.372539999999999,7,1400080
6e32d3b6,8/15/1605 1:35 PM,10/22/1607 1:17 PM,2.0,34.414876,38.213276,,296.342437,18.474501999999998,2.0,3.0,3.0,2.0,1,2.0,122,2,3.0,1.0,48.32586,7,1298118
6e32d3e2,12/7/1605 12:57 AM,3/22/1607 9:15 AM,2.0,,65.782432,85.993573,138.281779,67.132266,2.0,3.0,,3.0,1,2.0,94,2,2.0,1.0,75.992802,7,1180301
6e32d3ff,1/3/1601 1:59 PM,10/9/1608 10:48 AM,2.0,48.446372,0.9993569999999999,27.201308,66.803784,34.646532,2.0,3.0,4.0,3.0,1,2.0,159,2,5.0,1.0,11.598298,7,1589389
6e32d441,5/13/1602 3:39 AM,8/11/1608 5:28 PM,2.0,37.011257,36.513413,20.312751000000002,,17.513959,1.0,3.0,,4.0,1,2.0,123,2,4.0,,46.515382,7,1292840
6e32d486,9/10/1602 10:58 AM,8/18/1607 5:47 PM,2.0,102.661126,88.327066,46.225489,10.479103,1.675745,2.0,2.0,3.0,4.0,1,2.0,72,2,2.0,1.0,99.246532,7,1158670
6e32d490,2/15/1603 1:41 PM,4/5/1610 8:34 AM,2.0,20.514129999999998,18.544686,11.037641,131.223693,34.832095,2.0,,,4.0,1,2.0,141,2,,1.0,28.754393,7,1412622
6e32d4aa,9/21/1605 2:50 PM,1/20/1610 7:58 AM,1.0,30.507503999999997,20.731993,10.421607,218.841758,4.161917,2.0,2.0,2.0,3.0,2,2.0,139,1,5.0,,31.511516999999998,7,1392542
6e32d53b,12/6/1605 7:41 AM,4/21/1612 12:44 AM,2.0,46.924381,,71.596491,110.79424499999999,9.573808,2.0,4.0,2.0,4.0,1,2.0,74,3,3.0,1.0,,7,1276221
6e32d5ac,11/12/1600 8:32 PM,11/24/1612 11:22 AM,,12.516147,,13.475097,,4.283313,2.0,,3.0,4.0,1,2.0,74,2,2.0,1.0,,7,1301020
6e32d600,4/15/1602 9:31 AM,11/8/1608 10:37 AM,,42.169901,54.160401,42.192027,194.173753,48.075666999999996,2.0,2.0,3.0,3.0,1,2.0,106,2,4.0,1.0,64.886661,7,1187700
6e32d61c,7/24/1600 8:25 PM,5/6/1609 6:19 PM,2.0,39.468953000000006,17.141992000000002,51.826156,128.723691,19.984579,2.0,2.0,4.0,3.0,1,2.0,143,2,2.0,1.0,28.091709,7,1416531
6e32d669,7/5/1602 12:56 PM,11/18/1612 4:41 PM,2.0,,74.578925,45.876577000000005,127.75765700000001,54.26333,2.0,2.0,2.0,2.0,1,2.0,85,2,,,85.13674300000001,7,997067
6e32d69f,9/9/1603 4:22 PM,1/12/1612 11:35 PM,2.0,14.860712,,79.186398,78.481095,28.097647,2.0,4.0,3.0,4.0,1,2.0,74,2,2.0,1.0,,7,1313634
6e32d6f8,8/7/1604 10:16 AM,12/4/1612 7:18 AM,2.0,39.79902,30.629402000000002,,80.104444,49.23863,,4.0,2.0,2.0,1,2.0,129,3,2.0,1.0,41.339597,7,1370387
6e32d751,4/14/1604 9:19 AM,12/24/1607 2:47 PM,1.0,,100.59505,62.797924,93.095451,15.958032999999999,2.0,3.0,,4.0,2,2.0,59,1,2.0,1.0,110.797252,7,1075837
6e32d78c,4/4/1606 11:10 PM,12/22/1609 5:29 PM,,10.501633,13.192191000000001,87.64054499999999,264.28023199999996,10.909639,2.0,2.0,2.0,4.0,1,1.0,147,2,2.0,2.0,23.606639,7,1368766
6e32d7ac,1/2/1600 7:28 AM,5/11/1611 3:36 AM,2.0,62.797998,58.663613,17.824849,110.549066,17.938236,,3.0,3.0,2.0,1,2.0,101,3,4.0,1.0,68.79836,7,1227993
6e32d841,3/25/1605 5:37 PM,5/16/1612 9:59 PM,2.0,20.03172,3.370661,90.19537700000001,,52.489509999999996,2.0,3.0,3.0,4.0,1,2.0,157,2,2.0,,14.323765,7,1387030
6e32d872,7/8/1601 8:51 AM,8/15/1607 3:44 PM,2.0,6.773403,36.954483,15.548766,20.546463,12.590099,2.0,3.0,4.0,4.0,1,,123,3,3.0,1.0,47.662174,7,1470592
6e32d87f,7/6/1601 3:47 PM,7/3/1609 9:12 AM,2.0,74.225664,5.900688,53.3371,4.252969,6.348264,2.0,4.0,3.0,2.0,1,2.0,154,2,2.0,1.0,16.764878,7,1520158
6e32d8b9,9/17/1605 2:28 AM,10/11/1610 11:59 PM,,17.105747,50.151548999999996,81.36701500000001,184.922133,32.520835999999996,2.0,3.0,2.0,3.0,1,2.0,110,3,3.0,1.0,60.214914,7,1217283
6e32d8de,3/8/1606 1:33 PM,3/1/1608 12:11 PM,2.0,63.988618,6.524543,37.170276,124.160426,76.318426,2.0,3.0,,2.0,1,2.0,153,3,2.0,1.0,17.431401,7,1480013
6e32d90e,9/23/1600 12:50 AM,12/23/1612 1:39 PM,2.0,69.116835,107.079205,24.236532,144.349634,16.207073,2.0,2.0,3.0,4.0,1,1.0,53,2,2.0,2.0,117.91307900000001,7,952572
6e32d94f,10/21/1604 12:15 PM,8/23/1611 3:54 AM,2.0,52.932451,69.723538,153.65426599999998,104.765135,30.542982000000002,2.0,4.0,2.0,3.0,1,2.0,90,3,4.0,1.0,80.125873,7,1096606
6e32d9c2,4/4/1602 11:25 PM,9/20/1612 7:16 PM,2.0,89.680605,12.696000999999999,2.8417779999999997,143.208021,43.315006,2.0,3.0,4.0,2.0,1,1.0,147,3,4.0,,23.218513,7,1345276
6e32d9e6,9/10/1603 12:19 AM,11/11/1609 11:32 AM,2.0,12.615981,11.51452,87.201778,34.650206,85.755217,2.0,3.0,3.0,2.0,1,2.0,148,3,2.0,1.0,21.700039,7,1441873
6e32d9ec,1/18/1601 3:26 AM,12/21/1611 11:30 PM,2.0,123.075755,75.067109,11.679544,39.299565,38.750122,1.0,3.0,2.0,3.0,1,,85,2,2.0,1.0,85.388688,7,1105339
6e32da69,2/16/1601 11:40 PM,11/20/1609 2:14 PM,2.0,53.632596,0.6068359999999999,89.40997800000001,44.682157000000004,56.624019999999994,2.0,4.0,2.0,4.0,1,2.0,159,3,2.0,,11.215112,7,1395497
6e32dad7,10/1/1606 2:50 AM,12/6/1611 2:35 PM,2.0,3.829299,7.4184220000000005,25.847071,174.103119,50.107597,1.0,2.0,3.0,2.0,1,2.0,153,2,,1.0,18.201576,7,1473991
6e32db5c,5/27/1603 12:31 AM,6/27/1607 7:49 PM,2.0,135.439445,52.943078,28.1801,23.399268,9.920800999999999,2.0,,2.0,4.0,1,2.0,107,2,3.0,,62.985732999999996,7,1158057
6e32dbae,7/27/1605 6:59 PM,2/19/1610 6:25 AM,1.0,105.206969,0.45909399999999995,85.43695799999999,79.053596,7.578507000000001,2.0,4.0,4.0,4.0,2,2.0,160,1,2.0,1.0,11.416814,7,1526171
6e32dc2a,7/26/1605 3:33 PM,4/18/1610 2:22 AM,1.0,81.652377,61.307067,44.421099,69.38889,40.914331,1.0,,2.0,4.0,2,2.0,99,1,5.0,,71.760793,7,1166106
6e32dc61,7/15/1605 7:11 PM,7/20/1612 4:49 PM,2.0,44.728865,33.643104,,65.33720799999999,24.946212,2.0,,3.0,3.0,1,2.0,126,2,2.0,1.0,43.730402000000005,7,1354677
6e32dc8f,8/18/1606 9:21 PM,4/26/1609 12:25 AM,2.0,29.163951,14.736809,,58.931017000000004,40.067395,1.0,3.0,4.0,3.0,1,1.0,145,2,2.0,2.0,25.022417,7,1521247
6e32dc96,5/22/1605 12:58 AM,11/16/1611 6:34 AM,2.0,85.167298,92.99095200000001,60.15434200000001,76.552263,49.544422,2.0,4.0,3.0,3.0,1,,67,2,2.0,1.0,103.117506,7,1093689
6e32dcb6,4/2/1606 10:29 AM,12/16/1610 8:28 AM,2.0,27.558616999999998,66.46080500000001,25.540125,7.263964,61.611273,2.0,3.0,3.0,3.0,1,1.0,94,2,4.0,,76.507467,7,1181242
6e32ddb8,5/17/1606 3:52 AM,2/17/1608 10:34 PM,,23.09442,61.800768999999995,21.700807,95.887713,21.357192,2.0,3.0,,,1,2.0,98,2,2.0,1.0,72.191629,7,1326943
6e32ddfe,3/5/1601 2:53 AM,3/2/1609 4:42 AM,2.0,6.240499,4.859188,40.656733,243.351997,7.115469999999999,1.0,4.0,3.0,2.0,1,2.0,155,2,3.0,1.0,15.660720000000001,7,1446086
6e32de0d,1/8/1604 3:33 AM,7/9/1608 1:45 AM,2.0,68.16774000000001,65.077598,47.214643,,36.947796999999994,2.0,4.0,3.0,3.0,1,2.0,95,2,2.0,1.0,75.603117,7,1265129
6e32de3e,4/20/1603 8:26 AM,8/20/1610 1:37 AM,1.0,45.402377,34.213499,20.171912,142.67503100000002,35.628108000000005,2.0,2.0,2.0,2.0,2,2.0,126,1,2.0,1.0,44.946699,7,1286154
6e32de44,3/9/1606 7:41 AM,2/3/1608 10:29 PM,2.0,,75.914789,102.75118499999999,147.617118,21.793776,2.0,3.0,2.0,4.0,1,1.0,84,2,4.0,2.0,86.351589,7,1111196
6e32de90,1/5/1602 5:22 AM,11/15/1607 2:19 AM,2.0,24.836713,,40.884965,45.714581,4.971047,2.0,3.0,3.0,3.0,1,2.0,74,2,4.0,1.0,,7,1353394
6e32deb9,10/27/1603 6:46 PM,5/14/1610 3:37 AM,2.0,63.345423,,77.147824,87.2679,3.115366,2.0,2.0,3.0,4.0,1,2.0,74,2,4.0,1.0,,7,1249883
6e32df86,5/4/1601 4:17 PM,3/28/1612 5:14 PM,2.0,3.605436,46.298899,15.683709,30.658478999999996,89.66123499999999,,2.0,4.0,4.0,1,1.0,114,3,3.0,2.0,56.338249,7,1248915
6e32dfe5,10/19/1604 10:19 AM,11/2/1608 6:11 AM,2.0,112.03477600000001,77.867425,3.062586,29.005326,30.964731,1.0,2.0,2.0,4.0,1,2.0,82,2,2.0,1.0,88.146407,7,1185578
6e32dfed,12/7/1600 9:33 AM,6/22/1607 7:48 PM,2.0,101.519139,6.904674000000001,127.349787,12.082981,0.46374099999999996,,2.0,4.0,2.0,1,2.0,153,3,2.0,,17.721013,7,1396061
6e32e037,6/10/1605 1:28 AM,12/3/1608 8:28 AM,2.0,60.916168000000006,3.769839,24.115488,176.78841699999998,43.304769,2.0,4.0,3.0,3.0,1,2.0,156,2,2.0,1.0,14.213973000000001,7,1533464
6e32e06d,12/11/1605 10:11 PM,10/3/1608 6:12 AM,2.0,121.474053,75.449845,,142.59021299999998,91.028921,2.0,4.0,3.0,2.0,1,2.0,85,2,3.0,,85.69452700000001,7,1019426
6e32e06f,2/16/1601 10:33 AM,6/28/1611 1:51 PM,2.0,40.08788,13.308432,,59.682867,89.419811,2.0,4.0,4.0,4.0,1,2.0,147,3,5.0,1.0,24.176794,7,1495739
6e32e120,11/21/1601 6:55 PM,4/20/1608 2:52 AM,2.0,0.9196620000000001,15.977520000000002,34.013375,161.331981,24.666039,1.0,2.0,4.0,3.0,1,2.0,144,2,5.0,1.0,26.081201,7,1521736
6e32e1e2,1/16/1600 11:29 AM,11/10/1610 10:26 PM,2.0,,43.425971000000004,21.501088,282.61328100000003,5.530343,2.0,2.0,4.0,,1,2.0,117,2,2.0,1.0,53.652646,7,1265949
6e32e226,8/22/1606 5:40 PM,11/20/1610 3:13 AM,2.0,29.947587,32.656458,49.613533000000004,37.388284999999996,18.555719,2.0,3.0,,2.0,1,2.0,127,2,4.0,1.0,42.878858,7,1380968
6e32e238,5/14/1602 1:13 AM,11/11/1611 5:47 AM,2.0,39.174049,0.401512,17.817567,61.89210799999999,11.013545,2.0,,3.0,4.0,1,2.0,160,2,2.0,1.0,10.561925,7,1519395
6e32e29a,6/22/1601 5:45 PM,1/11/1610 3:30 AM,2.0,21.612477,18.001467,50.341662,77.450474,71.435813,2.0,2.0,2.0,3.0,1,2.0,142,2,5.0,1.0,28.953758,7,1376558
6e32e2cb,2/20/1603 1:29 AM,2/17/1608 8:57 AM,2.0,29.681463,26.118142000000002,60.424029000000004,69.669042,30.755035999999997,2.0,3.0,3.0,4.0,1,2.0,134,2,,1.0,37.020336,7,1431800
6e32e304,7/25/1603 7:36 PM,12/22/1611 6:48 PM,1.0,105.79598500000002,51.255862,15.275595999999998,236.66023399999997,13.881294,2.0,2.0,,2.0,2,2.0,109,1,,,61.33134200000001,7,1097259
6e32e351,9/15/1605 9:58 PM,10/28/1612 11:52 PM,2.0,37.385151,6.296989,23.68828,273.57444300000003,84.797045,2.0,4.0,3.0,2.0,1,2.0,154,2,4.0,,16.76636,7,1329457
6e32e3a1,9/22/1600 6:10 PM,11/21/1609 11:37 AM,2.0,,45.268161,90.97856,43.649542,15.678173000000001,1.0,3.0,4.0,3.0,1,2.0,115,2,2.0,1.0,55.556034999999994,7,1307521
6e32e3d7,1/3/1606 12:10 PM,12/9/1612 5:21 AM,2.0,33.428089,51.226799,34.65397,101.057906,33.129363,2.0,2.0,4.0,2.0,1,2.0,109,2,4.0,1.0,61.88296,7,1281092
6e32e3e4,4/3/1604 2:33 PM,7/18/1612 8:49 AM,2.0,35.608990000000006,36.985954,49.714339,156.178557,6.821148,2.0,2.0,2.0,4.0,1,2.0,123,3,3.0,1.0,47.345802,7,1265703
6e32e43a,11/17/1604 9:17 AM,9/17/1607 10:16 AM,2.0,,134.494192,27.113127000000002,136.54372800000002,18.304794,2.0,,4.0,,1,,26,3,2.0,1.0,145.071608,7,1040138
6e32e49c,5/20/1600 1:25 PM,6/7/1612 11:58 PM,,41.052679,40.848065999999996,26.437918,181.767057,49.602691,,2.0,3.0,3.0,1,2.0,119,2,2.0,1.0,51.623706,7,1221924
6e32e4d7,11/1/1606 3:53 PM,11/6/1610 12:30 PM,2.0,,17.774191000000002,,24.035304,5.321529,2.0,4.0,4.0,3.0,1,2.0,142,2,4.0,1.0,27.888711999999998,7,1543941
6e32e52e,12/21/1602 6:54 AM,4/15/1612 6:50 AM,,3.717357,41.105988,48.756855,40.26213,6.306107,2.0,2.0,4.0,2.0,1,2.0,119,2,2.0,1.0,51.268421999999994,7,1375222
6e32e53f,12/13/1606 6:17 AM,12/2/1611 2:32 PM,2.0,14.235714000000002,65.948937,16.05981,30.538812,10.824746000000001,1.0,2.0,4.0,3.0,1,2.0,94,2,2.0,1.0,76.742455,7,1351784
6e32e55b,11/25/1606 8:47 PM,8/18/1612 7:23 PM,2.0,49.974018,120.360629,,105.071854,14.243049,2.0,2.0,4.0,4.0,1,2.0,40,2,,,130.94612800000002,7,973037
6e32e598,3/1/1602 9:24 PM,6/3/1608 8:52 AM,2.0,4.258979,88.861377,45.992931,,18.838476999999997,2.0,3.0,3.0,2.0,1,,71,2,2.0,1.0,99.54996700000001,7,1174809
6e32e5c1,5/18/1602 10:10 AM,1/26/1611 4:32 PM,2.0,16.618126999999998,15.658920000000002,105.925122,83.08493,20.479183,2.0,4.0,4.0,2.0,1,2.0,144,2,3.0,1.0,25.9463,7,1389679
6e32e5e7,2/24/1602 4:48 AM,10/2/1611 8:46 PM,2.0,3.3512800000000005,86.648738,23.75966,0.063033,36.698961,1.0,2.0,3.0,2.0,1,2.0,73,3,3.0,1.0,97.228899,7,1129578
6e32e643,6/8/1603 3:34 PM,6/5/1611 5:30 AM,2.0,68.159152,37.927082,,38.056667,31.517426,2.0,2.0,4.0,2.0,1,2.0,122,2,3.0,1.0,48.89973,7,1280751
6e32e663,2/22/1606 1:30 AM,6/5/1612 2:58 AM,2.0,26.371078999999998,73.863584,56.963381999999996,66.076425,9.031928,2.0,3.0,3.0,2.0,1,2.0,86,2,2.0,1.0,84.411282,7,1233852
6e32e699,8/27/1605 7:36 AM,11/16/1609 7:19 AM,2.0,,7.9483440000000005,97.101896,55.0854,85.93616999999999,2.0,4.0,4.0,2.0,1,2.0,152,2,2.0,,18.535226,7,1408248
6e32e69f,8/9/1604 11:32 AM,3/10/1607 3:33 AM,2.0,,5.39344,9.648389,129.71834199999998,46.779076,2.0,4.0,2.0,2.0,1,1.0,155,2,5.0,,16.349455,7,1503685
6e32e6b8,3/25/1603 11:26 PM,2/1/1610 10:40 PM,2.0,14.408264,77.602853,29.861596000000002,,55.990294999999996,2.0,3.0,2.0,4.0,1,2.0,82,2,5.0,,88.086186,7,1147889
6e32e6cb,6/22/1601 11:13 AM,10/15/1610 8:52 PM,2.0,,69.666759,132.889194,171.836635,28.778814,1.0,4.0,4.0,2.0,1,2.0,90,3,5.0,1.0,80.116702,7,1196215
6e32e703,10/8/1603 10:27 PM,12/18/1612 8:27 PM,1.0,32.578526000000004,12.013428999999999,106.28065,195.73181200000002,33.229656,2.0,3.0,4.0,3.0,2,2.0,148,1,3.0,1.0,22.789424,7,1296634
6e32e70b,7/7/1600 6:51 PM,1/28/1610 5:39 AM,2.0,88.335539,10.806479,71.810165,25.090445000000003,2.23548,2.0,3.0,3.0,,1,1.0,149,2,4.0,2.0,20.890688,7,1376769
6e32e733,5/16/1604 12:21 PM,3/19/1607 7:30 AM,2.0,41.894814000000004,36.650762,64.67206999999999,67.106158,11.090011,1.0,4.0,2.0,3.0,1,2.0,123,2,2.0,1.0,47.475781,7,1412464
6e32e78a,6/22/1603 6:33 PM,3/15/1607 8:43 AM,2.0,31.716295000000002,20.882403,81.983899,21.668511,19.627912,,3.0,2.0,3.0,1,2.0,139,2,2.0,1.0,31.639605,7,1439714
